session_id,user_id,movie_id,watch_date,watch_duration_minutes,progress_percentage,location_country,rating
058794,00517,0495,2025-08-26,33.1,37.9,USA,
058795,01725,0521,2024-10-12,22.5,59.1,USA,
058796,02184,0583,2024-09-07,90.2,89.0,USA,5
058797,04542,0316,2025-07-24,86.8,46.7,Canada,
058798,07606,0476,2024-06-15,43.7,69.1,USA,
058799,08365,0353,2024-07-09,17.1,89.3,USA,
058800,06656,0984,2024-09-21,74.1,61.9,USA,
058801,01676,0253,2024-05-26,14.4,67.1,USA,
058802,08196,0672,2025-05-26,,80.7,Canada,3
058803,01611,0690,2025-10-21,,67.9,Canada,
058804,02794,0603,2025-08-06,110.5,54.9,USA,
058805,06248,0789,2024-12-30,10.7,6.0,USA,
058806,05769,0022,2025-02-08,71.9,46.0,Canada,4
058807,04378,0320,2024-02-22,92.0,70.4,USA,
058808,01501,0490,2024-05-01,89.4,41.2,USA,
058809,04331,0151,2025-06-26,,13.1,Canada,
058810,01726,0574,2024-06-23,32.5,11.2,USA,
058811,03929,0279,2024-07-29,58.9,72.2,Canada,
058812,05342,0721,2024-09-25,40.4,5.9,USA,
058813,00456,0517,2025-01-15,55.7,37.2,USA,
058814,01383,0127,2025-09-30,47.4,52.3,USA,
058815,05725,0640,2024-04-21,59.3,14.1,USA,5
058816,00558,0206,2025-04-22,106.9,21.5,USA,
058817,06115,0077,2025-12-03,51.4,3.4,USA,
058818,03991,0712,2025-04-27,,6.8,USA,2
058819,01169,0479,2025-10-04,30.7,73.3,USA,
058820,01368,0069,2025-02-27,70.6,,USA,
058821,09792,0415,2024-12-26,49.1,68.9,USA,
058822,08349,0012,2025-12-04,,0.5,USA,
058823,04990,0908,2025-11-10,15.5,48.6,Canada,
058824,04958,0557,2025-06-06,49.1,78.0,Canada,
058825,07296,0894,2024-04-26,47.3,58.0,Canada,
058826,09240,0088,2024-03-25,85.6,46.8,USA,
058827,00931,0880,2025-06-27,32.1,30.1,USA,
058828,07343,0411,2025-03-14,52.2,68.6,Canada,1
058829,09317,0852,2025-05-12,64.0,,USA,
058830,01282,0612,2024-01-29,22.3,42.1,Canada,
058831,09321,0921,2024-02-04,10.3,44.5,USA,4
058832,04816,0483,2025-08-08,76.4,92.0,Canada,
058833,01177,0761,2025-10-30,66.6,31.7,USA,
058834,00506,0540,2024-04-20,66.4,55.1,USA,
058835,06224,0791,2024-11-11,110.8,56.0,USA,
058836,08417,0734,2024-08-13,17.2,84.6,Canada,
058837,03839,0602,2024-05-16,64.7,81.0,USA,5
058838,04053,0469,2025-11-17,43.1,40.0,USA,
058839,08372,0705,2025-07-07,34.9,46.2,USA,
058840,09521,0672,2025-06-16,64.6,,USA,1
058841,00742,0765,2025-12-06,29.3,23.7,Canada,
058842,04410,0923,2025-12-07,,3.6,USA,4
058843,05454,0148,2024-09-14,,38.7,USA,
058844,08500,0236,2024-09-30,31.8,24.5,USA,
058845,06184,0924,2025-03-07,25.2,34.6,USA,1
058846,09459,0310,2024-04-19,52.0,55.2,USA,
058847,01269,0203,2024-01-27,111.1,78.3,Canada,
058848,07990,0257,2024-01-22,105.5,33.7,USA,
058849,08050,0997,2024-05-21,49.1,12.5,Canada,
058850,03681,0713,2025-05-05,,42.2,USA,
058851,07313,0973,2025-12-29,142.3,42.5,USA,3
058852,04048,0118,2024-02-20,34.7,42.2,Canada,2
058853,09246,0110,2024-01-31,,26.8,Canada,2
058854,01644,0621,2025-10-24,74.8,28.6,Canada,
058855,07596,0532,2024-09-11,27.0,75.4,USA,
058856,05502,0106,2024-01-26,47.9,39.1,USA,
058857,02664,0631,2024-10-10,32.4,1.6,Canada,
058858,09855,0372,2025-03-18,34.0,11.7,USA,
058859,06342,0989,2024-12-01,21.1,46.7,USA,2
058860,03415,0467,2024-04-24,7.2,65.5,Canada,
058861,00033,0227,2025-02-11,98.1,,USA,
058862,06478,0380,2024-02-16,50.1,32.4,USA,4
058863,02282,0809,2024-01-10,69.0,66.4,USA,
058864,08722,0072,2025-01-01,35.6,78.4,USA,
058865,04983,0479,2025-04-25,,14.7,USA,
058866,04915,0469,2024-03-16,54.2,20.6,Canada,
058867,06888,0611,2025-10-20,32.2,26.7,USA,
058868,01290,0781,2024-05-05,53.3,,USA,
058869,05101,0106,2024-07-19,38.9,61.1,USA,
058870,01319,0728,2025-05-08,19.3,11.6,USA,
058871,01464,0428,2024-11-10,37.7,53.2,Canada,
058872,01585,0612,2024-11-17,39.9,15.6,Canada,
058873,00570,0115,2025-06-06,42.3,87.3,USA,
058874,08038,0976,2024-07-15,27.5,70.7,USA,4
058875,08343,0421,2025-03-29,134.4,,USA,
058876,05767,0188,2024-03-26,78.4,15.5,USA,
058877,07469,0009,2025-03-30,26.2,90.0,USA,
058878,04974,0118,2024-03-30,35.6,46.2,USA,
058879,00345,0103,2025-12-22,97.1,65.5,USA,3
058880,07479,0750,2025-06-19,73.3,14.0,USA,
058881,01660,0447,2025-11-21,45.0,,USA,
058882,07885,0751,2025-05-03,,68.8,USA,
058883,00934,0074,2024-05-04,,38.2,USA,
058884,04717,0182,2024-12-01,,91.7,Canada,
058885,04246,0499,2025-12-06,45.3,18.5,Canada,
058886,05610,0475,2025-03-02,,98.4,USA,
058887,06275,0243,2025-06-15,212.5,14.5,Canada,
058888,06747,0050,2024-04-04,42.0,44.2,Canada,
058889,09701,0288,2024-04-08,80.3,37.8,USA,
058890,03576,0458,2025-09-07,,34.7,USA,1
058891,02552,0241,2024-08-16,107.2,28.6,Canada,
058892,08187,0702,2025-01-20,50.8,5.8,USA,
058893,05666,0268,2025-12-13,22.9,15.2,USA,4
058894,07179,0297,2024-04-06,114.8,1.0,USA,
058895,08166,0556,2025-08-29,90.9,73.8,USA,5
058896,05381,0381,2024-09-26,53.3,94.3,USA,
058897,01012,0050,2024-04-26,44.0,100.0,Canada,
058898,04167,0596,2024-04-18,3.9,5.9,Canada,
058899,07332,0828,2024-01-26,27.8,33.2,USA,
058900,05915,0275,2024-09-21,71.7,4.1,USA,
058901,00861,0436,2024-07-14,60.1,54.1,USA,
058902,09627,0788,2024-12-17,172.4,96.6,USA,4
058903,01440,0766,2024-03-03,76.9,17.8,Canada,
058904,03417,0714,2025-03-11,133.9,15.8,USA,3
058905,03954,0229,2025-07-08,64.7,14.7,Canada,
058906,06761,0129,2025-05-06,101.7,25.8,USA,
058907,09654,0926,2025-04-01,8.5,33.3,USA,5
058908,06904,0992,2025-12-29,97.0,37.8,USA,
058909,06616,0839,2025-04-26,100.1,2.8,USA,
058910,00162,0207,2024-06-04,46.2,26.5,Canada,
058911,08831,0662,2024-08-27,88.0,58.6,USA,
058912,01058,0688,2024-09-24,45.2,54.2,USA,5
058913,01454,0331,2025-12-30,31.7,94.5,USA,
058914,04827,0959,2024-11-03,47.5,29.5,USA,
058915,06898,0325,2025-11-09,32.4,,USA,3
058916,02785,0642,2025-11-03,,67.0,USA,
058917,06311,0932,2024-01-06,13.6,71.4,Canada,4
058918,03368,0415,2025-03-20,64.4,94.9,USA,
058919,04268,0782,2024-12-27,182.1,78.9,USA,
058920,06967,0169,2024-09-03,87.3,75.7,USA,2
058921,07385,0879,2024-01-07,152.5,38.7,USA,
058922,04295,0228,2024-10-08,26.9,4.9,USA,
058923,02098,0073,2024-10-27,94.4,83.6,USA,5
058924,09658,0374,2025-01-26,102.5,47.9,USA,2
058925,04426,0445,2024-07-05,51.8,54.0,Canada,
058926,07498,0956,2025-11-14,63.7,76.3,USA,
058927,04390,0269,2024-04-08,77.2,49.6,Canada,
058928,02328,0644,2024-07-07,52.7,89.2,Canada,
058929,04460,0634,2025-03-21,47.1,87.5,Canada,
058930,04042,0534,2024-01-19,,1.9,USA,
058931,02619,0629,2025-03-10,143.5,68.4,USA,
058932,01755,0447,2025-07-25,42.4,12.0,USA,
058933,07660,0765,2024-04-04,76.5,74.0,Canada,
058934,08129,0949,2025-05-27,80.3,29.2,USA,
058935,07090,0360,2025-05-15,39.1,67.3,USA,
058936,05760,0348,2024-06-19,9.4,28.1,USA,4
058937,00698,0593,2025-11-07,,3.4,USA,
058938,03958,0074,2025-01-30,14.4,80.9,USA,5
058939,07910,0660,2024-08-18,8.6,,USA,
058940,08705,0996,2025-07-20,,31.5,USA,1
058941,00809,0127,2025-04-01,47.4,71.9,USA,
058942,06556,0222,2025-10-30,,23.4,Canada,
058943,01039,0914,2024-09-30,16.7,,Canada,
058944,08736,0585,2025-09-05,88.9,95.1,USA,
058945,06233,0807,2024-05-29,,15.4,USA,
058946,05067,0481,2025-03-11,496.4,,USA,
058947,04842,0855,2025-03-28,67.6,54.9,Canada,
058948,06283,0704,2025-11-25,48.2,39.2,USA,
058949,08902,0634,2024-07-07,14.2,10.3,USA,5
058950,01314,0150,2024-12-11,21.1,72.4,Canada,
058951,04402,0157,2024-02-21,32.3,98.5,Canada,2
058952,06670,0065,2025-03-23,22.9,91.0,USA,
058953,07346,0022,2024-09-02,,6.7,Canada,2
058954,06997,0089,2025-11-15,3.0,,Canada,
058955,09965,0078,2024-04-04,20.8,94.6,Canada,
058956,09632,0754,2024-12-16,,49.7,USA,5
058957,06734,0004,2025-07-04,3.8,71.2,USA,
058958,03316,0360,2024-08-26,35.1,0.8,USA,
058959,08601,0007,2024-01-12,6.1,49.7,USA,
058960,04815,0989,2025-06-09,113.3,51.2,USA,
058961,04723,0532,2024-10-20,76.4,40.7,USA,4
058962,05244,0496,2025-05-07,,34.5,USA,
058963,04334,0456,2024-10-25,0.9,78.9,USA,
058964,02454,0585,2024-04-10,81.1,5.3,Canada,3
058965,09775,0422,2024-10-26,,20.2,USA,
058966,09414,0582,2024-07-04,42.7,18.5,Canada,
058967,00563,0225,2025-11-20,72.7,95.8,USA,
058968,08055,0671,2024-01-06,3.8,65.2,USA,
058969,04183,0051,2024-10-05,30.7,28.3,Canada,
058970,09948,0646,2024-08-04,,2.1,USA,
058971,08105,0919,2024-02-05,94.2,16.9,USA,
058972,07501,0484,2024-11-19,78.3,7.5,USA,
058973,08937,0506,2024-01-23,21.1,22.4,USA,
058974,08562,0879,2024-08-29,153.0,49.0,USA,
058975,05860,0468,2024-09-08,3.6,67.1,USA,
058976,02092,0826,2024-01-16,,37.1,Canada,
058977,01321,0663,2025-03-23,23.6,64.7,USA,
058978,05887,0567,2024-09-01,41.6,71.5,USA,
058979,08658,0399,2025-10-10,38.4,84.8,USA,
058980,00473,0609,2024-07-12,136.6,21.7,USA,
058981,09489,0647,2025-09-24,147.3,31.3,USA,
058982,07133,0033,2025-11-14,80.4,48.2,USA,
058983,00236,0445,2025-10-04,31.2,68.8,Canada,
058984,05166,0676,2024-04-22,37.5,9.2,Canada,
058985,07901,0657,2024-05-18,33.7,44.3,USA,
058986,01679,0069,2025-02-12,27.7,71.6,USA,3
058987,04329,0127,2025-04-07,69.9,76.3,USA,
058988,06561,0121,2024-11-06,48.9,9.5,Canada,
058989,06065,0685,2025-11-24,138.8,29.7,USA,
058990,00266,0174,2024-12-23,59.2,88.2,USA,5
058991,06334,0324,2025-04-16,120.6,35.4,USA,
058992,02405,0890,2025-05-07,78.5,12.0,USA,
058993,08331,0701,2024-12-25,29.3,16.1,USA,
058994,09558,0393,2025-03-24,35.7,,Canada,5
058995,01953,0603,2025-12-14,67.0,29.7,USA,
058996,08265,0699,2025-04-20,,12.7,Canada,1
058997,00163,0804,2024-03-12,139.5,75.8,USA,
058998,07974,0514,2024-01-27,15.0,,USA,
058999,00223,0139,2025-06-18,23.8,30.7,USA,
059000,06094,0920,2024-08-10,125.0,53.5,USA,
059001,00185,0951,2024-07-07,87.1,43.2,USA,
059002,00095,0029,2024-10-10,83.5,87.2,USA,
059003,03873,0754,2025-10-01,,80.5,USA,5
059004,00684,0847,2025-07-05,59.5,33.5,Canada,
059005,00976,0615,2024-01-09,42.2,90.1,USA,4
059006,07347,0630,2025-11-13,91.2,28.4,USA,5
059007,08050,0515,2024-01-03,,20.3,Canada,
059008,07469,0274,2025-05-11,84.9,51.5,USA,
059009,00061,0109,2024-03-07,94.1,,USA,
059010,06216,0870,2025-08-21,43.8,45.0,Canada,4
059011,01461,0250,2025-01-02,100.0,51.5,USA,
059012,08674,0021,2025-09-04,1.5,80.4,Canada,
059013,04079,0812,2025-04-28,73.1,98.8,Canada,5
059014,05326,0162,2025-10-29,28.6,13.4,Canada,
059015,06002,0042,2025-06-01,,31.0,Canada,
059016,05652,0067,2025-09-07,30.9,0.5,USA,
059017,03652,0056,2025-10-04,27.3,42.0,USA,
059018,07746,0904,2025-09-27,32.2,31.2,Canada,
059019,08009,0572,2025-10-24,42.9,8.8,Canada,
059020,09367,0954,2024-10-15,152.3,56.8,USA,4
059021,06551,0355,2025-10-26,63.3,59.7,Canada,
059022,03807,0003,2025-02-15,28.3,76.1,Canada,3
059023,08682,0872,2025-07-29,114.4,74.9,USA,4
059024,00897,0397,2024-11-26,44.9,7.3,USA,
059025,04301,0976,2025-01-21,80.5,91.2,USA,
059026,02719,0171,2025-03-14,46.5,73.5,USA,
059027,05001,0478,2024-02-24,,31.6,USA,
059028,08210,0304,2025-02-08,198.7,75.3,USA,2
059029,07551,0137,2025-04-07,54.7,47.4,USA,3
059030,06880,0365,2024-08-15,7.2,21.7,USA,
059031,04739,0214,2024-05-11,46.5,11.2,USA,2
059032,04077,0221,2025-03-04,,94.8,Canada,
059033,08734,0077,2024-10-24,,92.5,USA,2
059034,07676,0708,2025-12-03,33.9,42.3,USA,
059035,00198,0430,2024-05-31,,30.5,Canada,4
059036,01266,0986,2024-01-28,20.4,10.4,USA,
059037,05122,0051,2024-07-27,100.9,4.4,USA,
059038,00977,0030,2024-10-15,35.7,26.7,USA,
059039,00609,0115,2025-11-13,755.1,74.8,USA,4
059040,00465,0950,2024-05-12,,73.7,USA,
059041,09220,0450,2025-07-18,211.0,43.3,Canada,
059042,01262,0509,2025-04-12,,85.8,USA,
059043,07558,0872,2024-04-07,212.5,,USA,
059044,02030,0934,2024-03-22,170.2,73.8,USA,
059045,01818,0685,2025-09-27,26.3,52.2,USA,
059046,00241,0582,2025-09-25,43.7,52.2,USA,
059047,05735,0038,2025-01-01,60.9,51.9,USA,
059048,02857,0313,2024-10-20,19.9,3.8,USA,1
059049,05615,0567,2024-11-10,66.2,26.9,Canada,
059050,07229,0145,2024-01-01,51.0,64.0,USA,2
059051,01762,0755,2024-04-20,81.7,94.0,USA,
059052,06911,0133,2025-12-02,25.7,99.2,Canada,
059053,05572,0652,2025-04-03,21.8,7.3,USA,
059054,07445,0546,2024-01-17,,91.0,Canada,
059055,09375,0189,2024-02-10,133.5,32.1,Canada,
059056,07407,0003,2024-12-08,113.2,17.3,USA,
059057,01941,0618,2025-05-28,58.1,82.4,USA,4
059058,02923,0331,2024-06-27,34.1,2.7,USA,
059059,00413,0307,2024-12-15,39.8,27.6,USA,5
059060,07607,0274,2024-05-28,86.8,90.6,Canada,
059061,03224,0625,2024-08-28,63.6,50.0,USA,
059062,01104,0790,2024-06-01,,49.9,Canada,
059063,05570,0388,2024-02-06,32.3,91.1,Canada,
059064,09602,0699,2025-02-24,40.9,91.0,USA,
059065,05797,0791,2025-07-20,91.8,70.0,Canada,
059066,06527,0797,2024-05-20,10.2,43.5,USA,
059067,08357,0943,2025-02-13,56.8,,USA,
059068,04805,0476,2025-09-18,,62.9,USA,2
059069,01072,0053,2025-03-25,25.7,,USA,
059070,09343,0839,2024-02-27,8.0,54.7,USA,
059071,08560,0363,2024-07-20,35.0,25.2,USA,5
059072,06792,0438,2024-06-30,108.8,7.6,USA,5
059073,07200,0784,2024-07-09,73.4,11.1,Canada,
059074,02555,0681,2025-01-12,35.2,65.4,Canada,
059075,00613,0360,2025-06-08,35.6,45.5,USA,
059076,08269,0059,2025-12-27,32.2,69.8,Canada,
059077,01052,0758,2025-08-20,51.0,69.9,USA,4
059078,02984,0299,2025-04-22,84.8,70.1,Canada,
059079,06544,0440,2025-09-05,29.7,50.1,USA,
059080,01227,0941,2025-02-21,33.7,73.1,USA,
059081,04663,0153,2025-01-22,98.4,56.8,USA,
059082,03155,0154,2024-08-22,31.6,74.6,Canada,
059083,01275,0505,2024-07-20,9.6,60.0,USA,
059084,02390,0704,2025-10-01,85.5,70.8,Canada,2
059085,06558,0933,2024-09-07,47.4,19.7,Canada,
059086,00872,0527,2024-09-29,17.4,23.3,USA,
059087,01962,0987,2025-08-24,61.4,13.7,Canada,
059088,09760,0928,2025-01-19,34.4,18.5,Canada,
059089,02155,0954,2025-09-19,58.9,51.4,Canada,2
059090,04162,0188,2024-02-06,82.4,87.4,Canada,
059091,01076,0737,2024-01-25,55.3,27.1,USA,
059092,07331,0648,2025-12-12,49.7,67.0,Canada,
059093,05361,0053,2024-11-29,,83.2,USA,
059094,02036,0756,2024-10-28,34.8,5.0,USA,
059095,00390,0070,2025-12-19,548.0,,USA,
059096,05142,0224,2025-09-21,16.0,67.9,USA,
059097,03863,0119,2024-03-23,83.6,2.2,USA,
059098,05804,0813,2025-05-03,46.2,52.3,USA,2
059099,04078,0489,2025-04-23,67.0,42.4,USA,
059100,08554,0904,2025-07-12,,17.0,USA,
059101,08251,0576,2024-11-13,38.3,52.4,USA,
059102,04581,0251,2024-07-30,49.9,5.0,USA,
059103,09317,0643,2024-11-28,,28.5,USA,
059104,09973,0342,2025-03-22,29.0,37.6,Canada,
059105,06942,0832,2025-09-07,,83.3,Canada,1
059106,08532,0759,2024-10-13,64.3,86.7,USA,5
059107,04582,0565,2025-08-06,17.4,,Canada,
059108,02737,0550,2025-07-20,66.2,24.0,USA,
059109,01040,0311,2025-05-10,27.6,,Canada,
059110,07666,0694,2025-04-09,63.0,41.0,USA,
059111,08313,0036,2025-06-21,194.5,60.1,USA,
059112,03814,0939,2024-09-03,18.3,39.9,Canada,
059113,06474,0544,2024-04-19,42.6,45.6,USA,
059114,06228,0601,2025-06-06,28.5,68.0,USA,
059115,08937,0509,2024-02-11,45.4,66.5,USA,
059116,04482,0604,2025-05-14,,14.0,USA,
059117,04544,0956,2024-09-20,77.7,,USA,
059118,06217,0094,2025-10-05,97.9,,Canada,
059119,07004,0862,2024-08-10,24.2,7.0,USA,3
059120,07061,0326,2025-01-14,106.6,85.0,USA,
059121,09215,0874,2025-05-30,110.7,56.7,USA,4
059122,04961,0976,2024-03-04,,48.5,USA,
059123,07868,0731,2025-08-31,32.2,69.2,Canada,
059124,07044,0458,2025-08-13,,69.3,Canada,
059125,01776,0215,2024-08-02,37.5,1.1,USA,
059126,01909,0532,2025-08-05,64.6,66.1,Canada,
059127,00588,0282,2025-01-19,34.8,,Canada,3
059128,06146,0611,2025-05-31,75.3,50.4,Canada,
059129,00383,0531,2025-04-15,33.8,69.8,USA,
059130,08882,0146,2025-01-02,56.6,99.3,USA,5
059131,05232,0624,2024-09-02,176.4,0.5,USA,5
059132,06005,0798,2025-05-04,62.8,5.1,USA,
059133,08396,0215,2024-04-07,309.3,16.6,USA,
059134,04122,0339,2025-07-07,,31.5,Canada,
059135,01877,0804,2024-11-20,,,USA,1
059136,06252,0741,2025-10-15,108.6,81.5,USA,2
059137,01701,0719,2024-03-08,93.0,66.2,USA,
059138,01591,0042,2025-12-05,,71.4,Canada,
059139,00868,0737,2024-11-21,30.3,48.3,USA,
059140,05662,0280,2024-05-20,20.4,46.0,Canada,
059141,02065,0603,2025-09-07,37.4,8.0,USA,
059142,09680,0289,2024-10-17,129.5,74.8,USA,
059143,02346,0710,2025-02-26,118.6,49.1,USA,
059144,02641,0546,2024-03-04,51.6,,USA,
059145,07020,0447,2025-07-22,,76.0,USA,
059146,01051,0434,2025-05-15,55.1,45.1,USA,
059147,03588,0265,2024-02-09,91.1,,USA,
059148,06819,0860,2024-07-07,59.9,53.4,USA,
059149,06593,0717,2025-08-01,57.2,67.3,USA,
059150,09800,0547,2025-03-12,29.9,22.0,USA,
059151,06732,0363,2025-03-13,40.7,75.7,USA,
059152,06384,0034,2024-07-09,48.9,72.0,USA,
059153,04900,0849,2024-06-16,110.1,68.5,USA,5
059154,04535,0976,2025-12-11,50.2,85.0,USA,
059155,09213,0928,2024-06-05,166.8,65.1,USA,
059156,00523,0467,2024-12-25,40.5,41.5,USA,
059157,08763,0934,2025-07-13,5.2,53.1,USA,
059158,03340,0183,2025-09-03,74.7,89.4,Canada,
059159,04209,0089,2025-11-04,70.4,12.7,Canada,1
059160,02453,0626,2024-03-09,25.7,,USA,
059161,03474,0301,2025-10-22,42.6,57.9,USA,
059162,05126,0898,2025-09-10,46.4,80.6,USA,
059163,07769,0449,2025-12-05,17.1,64.9,USA,5
059164,03186,0695,2024-10-08,104.1,18.4,USA,
059165,09039,0490,2025-07-08,56.4,,USA,
059166,01335,0115,2025-01-26,16.6,56.9,USA,
059167,06196,0168,2024-08-25,59.9,91.5,USA,
059168,00300,0426,2025-04-10,78.3,97.3,USA,3
059169,04959,0004,2025-01-31,43.7,74.7,Canada,3
059170,01086,0196,2025-09-10,40.6,28.8,USA,
059171,00084,0847,2024-04-18,50.0,38.4,USA,
059172,07916,0344,2025-11-20,,99.0,Canada,
059173,04057,0684,2025-10-27,21.4,6.7,USA,
059174,01377,0243,2024-06-09,,10.7,USA,
059175,01693,0506,2025-01-22,,,USA,
059176,07827,0419,2024-11-27,116.2,41.8,Canada,
059177,00924,0214,2024-11-23,37.4,55.8,USA,2
059178,04986,0133,2024-03-11,32.7,,USA,
059179,01499,0524,2024-08-12,42.0,95.8,USA,
059180,05011,0670,2025-11-08,64.0,5.3,USA,
059181,04599,0129,2024-04-30,,30.2,Canada,
059182,03871,0853,2025-02-28,117.6,77.7,Canada,
059183,01726,0740,2025-04-11,86.9,74.4,USA,4
059184,02811,0090,2024-05-27,41.7,75.3,USA,
059185,05562,0573,2025-02-12,34.9,,USA,3
059186,02295,0155,2024-02-26,20.4,49.3,USA,1
059187,09785,0325,2024-01-10,72.4,,USA,
059188,08617,0898,2025-12-20,41.7,69.6,USA,
059189,04891,0131,2024-05-03,55.0,9.2,USA,
059190,05178,0252,2024-12-16,32.7,74.6,USA,
059191,08017,0143,2025-10-25,62.4,51.9,Canada,3
059192,05604,0638,2025-04-28,32.3,53.8,USA,3
059193,02372,0130,2025-01-12,37.7,10.3,USA,
059194,07354,0133,2025-03-31,37.3,88.1,Canada,3
059195,05619,0049,2024-01-11,25.2,79.3,Canada,3
059196,08254,0430,2025-04-21,52.6,62.3,USA,
059197,05059,0053,2024-04-30,21.3,98.2,Canada,
059198,03559,0939,2024-04-14,31.5,88.1,USA,
059199,01785,0168,2024-08-01,38.7,94.4,Canada,
059200,02917,0044,2025-06-25,42.8,67.8,USA,
059201,03445,0917,2024-12-05,42.4,27.7,Canada,
059202,00515,0608,2025-03-12,67.0,,USA,3
059203,06195,0722,2024-01-26,84.8,86.5,Canada,
059204,04713,0798,2024-08-19,,,USA,
059205,08291,0260,2024-05-09,23.3,43.4,USA,
059206,08515,0218,2024-06-19,10.8,6.7,USA,
059207,05537,0701,2025-09-20,41.6,99.5,USA,4
059208,07851,0936,2025-02-20,59.4,42.1,Canada,
059209,08114,0929,2025-08-03,38.6,,USA,
059210,04251,0037,2024-11-01,20.7,7.0,USA,
059211,04638,0328,2025-12-24,257.4,11.9,Canada,
059212,04242,0008,2024-11-21,,51.6,Canada,
059213,09690,0890,2024-12-20,137.4,93.8,Canada,
059214,05519,0106,2024-04-27,43.8,98.2,USA,
059215,05731,0160,2024-03-13,43.5,89.0,Canada,
059216,02750,0895,2025-09-03,,60.1,USA,
059217,04885,0362,2025-12-13,132.8,32.1,Canada,
059218,01932,0409,2025-10-17,12.8,77.6,USA,
059219,04353,0263,2024-07-22,44.1,35.3,Canada,5
059220,00439,0657,2025-10-24,89.9,31.5,Canada,
059221,00537,0118,2025-01-02,29.2,99.0,Canada,
059222,08905,0807,2025-06-22,112.3,82.4,USA,
059223,05927,0101,2024-08-21,75.2,7.1,USA,
059224,06749,0194,2024-09-23,17.6,76.0,Canada,
059225,04315,0924,2025-07-13,,53.3,USA,
059226,08119,0400,2024-11-28,41.1,46.5,Canada,
059227,04839,0352,2025-02-11,126.2,24.1,Canada,4
059228,02767,0932,2024-04-10,,0.2,Canada,
059229,08175,0981,2024-11-02,47.4,4.8,USA,
059230,00990,0628,2025-03-25,59.3,58.8,USA,
059231,00302,0229,2025-07-04,98.9,14.1,Canada,
059232,01013,0301,2024-10-16,,68.6,Canada,5
059233,03651,0627,2025-03-28,125.0,10.8,USA,3
059234,00247,0797,2024-02-11,52.0,56.8,Canada,
059235,02064,0967,2025-03-16,30.5,77.5,USA,
059236,01359,0797,2025-10-11,32.4,,USA,
059237,09802,0473,2024-11-21,44.1,13.9,USA,
059238,08132,0403,2025-11-21,59.6,46.9,USA,
059239,01046,0826,2025-04-11,34.9,97.5,USA,
059240,06762,0088,2025-09-15,52.7,97.3,Canada,
059241,04215,0452,2025-02-09,63.8,85.6,USA,4
059242,09744,0399,2024-02-05,161.0,2.2,USA,
059243,09731,0853,2024-12-23,88.1,57.2,USA,
059244,09708,0662,2025-04-21,,6.0,USA,
059245,04602,0053,2025-07-17,10.6,91.2,Canada,
059246,01779,0023,2025-08-05,66.0,31.3,USA,
059247,08629,0338,2024-09-12,14.9,,USA,3
059248,08995,0231,2025-08-26,86.7,0.6,Canada,2
059249,07273,0576,2025-06-11,67.7,5.1,Canada,3
059250,04199,0879,2025-03-18,18.3,96.2,USA,2
059251,07376,0053,2025-10-01,102.0,8.2,USA,
059252,05781,0425,2025-11-15,80.1,49.7,USA,
059253,04801,0876,2025-05-24,97.9,7.3,USA,
059254,00825,0967,2024-02-06,39.2,46.1,Canada,
059255,03806,0173,2025-02-27,94.4,35.1,USA,
059256,08496,0487,2024-12-15,47.0,37.6,Canada,
059257,06311,0726,2024-08-13,77.1,49.2,USA,
059258,08686,0814,2024-06-18,39.1,91.1,Canada,
059259,08279,0875,2024-07-20,39.6,64.7,USA,
059260,03298,0522,2024-04-03,90.8,77.6,USA,
059261,06046,0383,2024-10-20,18.2,11.9,USA,
059262,07090,0670,2025-08-09,43.4,15.4,Canada,
059263,06497,0326,2024-06-04,31.9,58.3,USA,3
059264,05865,0803,2025-05-03,108.2,,Canada,
059265,06494,0093,2025-02-24,83.1,77.7,USA,
059266,05635,0123,2025-10-30,,12.9,USA,
059267,03821,0945,2025-03-27,30.2,6.3,Canada,
059268,06914,0922,2025-11-27,48.2,89.4,USA,3
059269,01050,0587,2025-07-01,54.2,37.7,Canada,
059270,03602,0708,2024-06-19,126.4,67.0,USA,
059271,06466,0777,2024-10-16,118.6,11.4,USA,5
059272,06440,0329,2024-12-15,16.8,27.5,Canada,
059273,04866,0218,2024-12-04,81.2,77.5,Canada,4
059274,07750,0899,2025-01-30,44.0,36.6,USA,
059275,02984,0604,2024-04-16,56.7,43.4,USA,3
059276,06329,0360,2025-04-16,34.7,36.8,USA,
059277,08720,0803,2025-02-01,48.2,45.9,Canada,
059278,07174,0107,2024-05-17,32.4,96.2,USA,
059279,00034,0211,2025-11-10,,60.2,USA,
059280,05187,0474,2025-07-14,36.0,86.8,USA,1
059281,06399,0086,2024-09-26,55.9,47.7,Canada,
059282,07977,0614,2024-07-13,148.5,32.0,USA,
059283,06547,0298,2024-03-30,55.9,16.7,Canada,
059284,00010,0994,2024-08-17,86.0,61.5,Canada,
059285,01728,0743,2024-06-17,156.0,40.1,USA,
059286,07543,0471,2025-09-07,22.3,75.9,USA,
059287,02779,0851,2025-11-20,,93.8,USA,
059288,06733,0155,2025-02-21,128.7,73.2,USA,
059289,03099,0364,2024-07-10,66.2,61.1,USA,
059290,04045,0327,2025-02-22,95.1,91.4,USA,
059291,01177,0544,2025-01-22,52.9,,USA,5
059292,04724,0393,2024-10-09,12.8,90.5,USA,
059293,01274,0767,2025-06-13,,25.7,USA,
